"","gen","A1A1","A1A2","A2A2"
"1364",1364,138831.373723298,10952.6094455465,216.016831155476
"1365",1365,138820.837751924,10962.7296100629,216.432638013098
"1366",1366,138810.292446486,10972.8583241105,216.849229403178
"1367",1367,138799.737799873,10982.9955933672,217.266606760179
"1368",1368,138789.173804968,10993.1414235113,217.684771521053
"1369",1369,138778.600454653,11003.295820222,218.103725125252
"1370",1370,138768.017741806,11013.458789179,218.523469014723
"1371",1371,138757.425659303,11023.6303360628,218.944004633919
"1372",1372,138746.824200016,11033.8104665545,219.365333429799
"1373",1373,138736.213356812,11043.9991863359,219.787456851834
"1374",1374,138725.593122559,11054.1965010894,220.21037635201
"1375",1375,138714.963490117,11064.4024164981,220.634093384832
"1376",1376,138704.324452347,11074.6169382455,221.058609407328
"1377",1377,138693.676002105,11084.8400720161,221.483925879054
"1378",1378,138683.018132243,11095.0718234948,221.910044262096
"1379",1379,138672.350835612,11105.3121983671,222.336966021077
"1380",1380,138661.674105058,11115.5612023191,222.764692623158
"1381",1381,138650.987933424,11125.8188410376,223.193225538042
"1382",1382,138640.292313552,11136.08512021,223.622566237981
"1383",1383,138629.587238278,11146.360045524,224.052716197779
"1384",1384,138618.872700437,11156.6436226681,224.483676894793
"1385",1385,138608.14869286,11166.9358573315,224.915449808941
"1386",1386,138597.415208374,11177.2367552037,225.348036422704
"1387",1387,138586.672239804,11187.5463219748,225.781438221129
"1388",1388,138575.919779973,11197.8645633356,226.215656691836
"1389",1389,138565.157821698,11208.1914849772,226.650693325022
"1390",1390,138554.386357795,11218.5270925914,227.086549613459
"1391",1391,138543.605381077,11228.8713918705,227.523227052508
"1392",1392,138532.814884353,11239.2243885072,227.960727140113
"1393",1393,138522.014860428,11249.5860881948,228.399051376813
"1394",1394,138511.205302107,11259.9564966272,228.838201265742
"1395",1395,138500.386202189,11270.3356194985,229.278178312633
"1396",1396,138489.557553471,11280.7234625035,229.718984025824
"1397",1397,138478.719348746,11291.1200313375,230.160619916262
"1398",1398,138467.871580806,11301.525331696,230.603087497504
"1399",1399,138457.014242439,11311.9393692754,231.046388285725
"1400",1400,138446.147326428,11322.3621497721,231.49052379972
"1401",1401,138435.270825556,11332.7936788832,231.935495560909
"1402",1402,138424.3847326,11343.2339623062,232.381305093341
"1403",1403,138413.489040337,11353.683005739,232.827953923696
"1404",1404,138402.583741539,11364.1408148799,233.275443581293
"1405",1405,138391.668828974,11374.6073954275,233.723775598091
"1406",1406,138380.74429541,11385.0827530811,234.172951508696
"1407",1407,138369.810133609,11395.5668935402,234.62297285036
"1408",1408,138358.866336332,11406.0598225046,235.073841162992
"1409",1409,138347.912896336,11416.5615456747,235.525557989157
"1410",1410,138336.949806375,11427.0720687512,235.978124874083
"1411",1411,138325.977059199,11437.591397435,236.431543365662
"1412",1412,138314.994647558,11448.1195374275,236.88581501446
"1413",1413,138304.002564196,11458.6564944305,237.340941373713
"1414",1414,138293.000801855,11469.202274146,237.796923999339
"1415",1415,138281.989353274,11479.7568822765,238.253764449938
"1416",1416,138270.968211189,11490.3203245246,238.711464286796
"1417",1417,138259.937368333,11500.8926065934,239.17002507389
"1418",1418,138248.896817436,11511.4737341862,239.629448377895
"1419",1419,138237.846551225,11522.0637130067,240.089735768183
"1420",1420,138226.786562424,11532.6625487587,240.550888816831
"1421",1421,138215.716843755,11543.2702471466,241.012909098624
"1422",1422,138204.637387934,11553.8868138748,241.47579819106
"1423",1423,138193.548187678,11564.512254648,241.939557674352
"1424",1424,138182.449235697,11575.1465751713,242.404189131436
"1425",1425,138171.340524702,11585.7897811499,242.86969414797
"1426",1426,138160.222047398,11596.4418782893,243.336074312345
"1427",1427,138149.093796489,11607.1028722953,243.803331215682
"1428",1428,138137.955764674,11617.7727688739,244.271466451842
"1429",1429,138126.807944651,11628.4515737311,244.740481617429
"1430",1430,138115.650329115,11639.1392925733,245.21037831179
"1431",1431,138104.482910756,11649.8359311073,245.681158137026
"1432",1432,138093.305682262,11660.5414950397,246.152822697991
"1433",1433,138082.11863632,11671.2559900774,246.6253736023
"1434",1434,138070.921765612,11681.9794219277,247.098812460329
"1435",1435,138059.715062817,11692.7117962978,247.573140885224
"1436",1436,138048.498520612,11703.4531188952,248.048360492902
"1437",1437,138037.27213167,11714.2033954275,248.524472902057
"1438",1438,138026.035888663,11724.9626316024,249.001479734163
"1439",1439,138014.789784259,11735.7308331277,249.479382613481
"1440",1440,138003.533811121,11746.5080057116,249.95818316706
"1441",1441,137992.267961913,11757.2941550621,250.437883024742
"1442",1442,137980.992229293,11768.0892868874,250.918483819168
"1443",1443,137969.706605918,11778.8934068959,251.399987185783
"1444",1444,137958.411084441,11789.706520796,251.882394762835
"1445",1445,137947.105657513,11800.528634296,252.365708191387
"1446",1446,137935.79031778,11811.3597531047,252.849929115315
"1447",1447,137924.465057888,11822.1998829307,253.335059181316
"1448",1448,137913.129870479,11833.0490294825,253.821100038911
"1449",1449,137901.784748191,11843.9071984689,254.30805334045
"1450",1450,137890.42968366,11854.7743955988,254.795920741115
"1451",1451,137879.06466952,11865.6506265808,255.284703898927
"1452",1452,137867.689698401,11876.5358971239,255.774404474747
"1453",1453,137856.304762931,11887.4302129367,256.265024132284
"1454",1454,137844.909855734,11898.3335797281,256.756564538095
"1455",1455,137833.504969431,11909.2460032071,257.249027361595
"1456",1456,137822.090096643,11920.1674890822,257.742414275056
"1457",1457,137810.665229984,11931.0980430624,258.236726953616
"1458",1458,137799.230362068,11942.0376708563,258.73196707528
"1459",1459,137787.785485506,11952.9863781726,259.228136320925
"1460",1460,137776.330592906,11963.9441707201,259.725236374306
"1461",1461,137764.865676871,11974.9110542073,260.223268922061
"1462",1462,137753.390730004,11985.8870343426,260.722235653711
"1463",1463,137741.905744904,11996.8721168346,261.222138261669
"1464",1464,137730.410714167,12007.8663073916,261.722978441245
"1465",1465,137718.905630387,12018.8696117219,262.224757890644
"1466",1466,137707.390486156,12029.8820355335,262.727478310979
"1467",1467,137695.865274059,12040.9035845346,263.231141406269
"1468",1468,137684.329986684,12051.934264433,263.735748883447
"1469",1469,137672.784616611,12062.9740809366,264.241302452362
"1470",1470,137661.229156421,12074.0230397529,264.747803825786
"1471",1471,137649.663598691,12085.0811465894,265.255254719417
"1472",1472,137638.087935995,12096.1484071536,265.763656851883
"1473",1473,137626.502160903,12107.2248271524,266.273011944749
"1474",1474,137614.906265984,12118.310412293,266.783321722519
"1475",1475,137603.300243805,12129.4051682821,267.294587912641
"1476",1476,137591.684086928,12140.5091008263,267.806812245512
"1477",1477,137580.057787913,12151.622215632,268.319996454482
"1478",1478,137568.421339319,12162.7445184054,268.834142275861
"1479",1479,137556.774733699,12173.8760148523,269.349251448919
"1480",1480,137545.117963605,12185.0167106786,269.865325715894
"1481",1481,137533.451021588,12196.1666115897,270.382366821996
"1482",1482,137521.773900194,12207.3257232908,270.90037651541
"1483",1483,137510.086591966,12218.4940514869,271.419356547304
"1484",1484,137498.389089445,12229.6716018827,271.939308671828
"1485",1485,137486.681385171,12240.8583801825,272.460234646126
"1486",1486,137474.963471679,12252.0543920905,272.982136230331
"1487",1487,137463.235341502,12263.2596433104,273.505015187581
"1488",1488,137451.49698717,12274.4741395459,274.028873284013
"1489",1489,137439.748401211,12285.6978865,274.553712288775
"1490",1490,137427.98957615,12296.9308898757,275.079533974026
"1491",1491,137416.22050451,12308.1731553754,275.606340114944
"1492",1492,137404.441178809,12319.4246887014,276.134132489727
"1493",1493,137392.651591565,12330.6854955553,276.662912879602
"1494",1494,137380.851735292,12341.9555816388,277.192683068826
"1495",1495,137369.041602503,12353.2349526528,277.723444844692
"1496",1496,137357.221185704,12364.5236142981,278.255199997533
"1497",1497,137345.390477404,12375.8215722748,278.787950320729
"1498",1498,137333.549470106,12387.128832283,279.321697610709
"1499",1499,137321.698156311,12398.4454000221,279.856443666955
"1500",1500,137309.836528517,12409.7712811911,280.392190292009
"1501",1501,137297.96457922,12421.1064814886,280.928939291479
"1502",1502,137286.082300913,12432.4510066128,281.466692474038
"1503",1503,137274.189686087,12443.8048622614,282.005451651435
"1504",1504,137262.28672723,12455.1680541316,282.545218638496
"1505",1505,137250.373416827,12466.5405879202,283.085995253127
"1506",1506,137238.44974736,12477.9224693236,283.627783316326
"1507",1507,137226.51571131,12489.3137040375,284.170584652178
"1508",1508,137214.571301155,12500.7142977571,284.71440108787
"1509",1509,137202.616509369,12512.1242561773,285.259234453684
"1510",1510,137190.651328425,12523.5435849923,285.805086583014
"1511",1511,137178.675750792,12534.9722898958,286.35195931236
"1512",1512,137166.689768938,12546.4103765811,286.899854481341
"1513",1513,137154.693375327,12557.8578507407,287.448773932695
"1514",1514,137142.686562421,12569.3147180667,287.998719512284
"1515",1515,137130.66932268,12580.7809842505,288.549693069101
"1516",1516,137118.641648562,12592.2566549831,289.101696455273
"1517",1517,137106.603532519,12603.7417359549,289.654731526066
"1518",1518,137094.554967005,12615.2362328554,290.20880013989
"1519",1519,137082.495944468,12626.7401513737,290.763904158304
"1520",1520,137070.426457356,12638.2534971985,291.320045446021
"1521",1521,137058.346498112,12649.7762760174,291.87722587091
"1522",1522,137046.256059178,12661.3084935176,292.435447304007
"1523",1523,137034.155132995,12672.8501553858,292.994711619511
"1524",1524,137022.043711998,12684.4012673077,293.555020694798
"1525",1525,137009.921788621,12695.9618349685,294.11637641042
"1526",1526,136997.789355297,12707.5318640528,294.678780650109
"1527",1527,136985.646404455,12719.1113602444,295.242235300787
"1528",1528,136973.492928521,12730.7003292263,295.806742252567
"1529",1529,136961.32891992,12742.298776681,296.372303398758
"1530",1530,136949.154371074,12753.9067082901,296.938920635871
"1531",1531,136936.969274402,12765.5241297346,297.506595863623
"1532",1532,136924.773622321,12777.1510466945,298.075330984943
"1533",1533,136912.567407245,12788.7874648494,298.645127905976
"1534",1534,136900.350621586,12800.4333898778,299.215988536087
"1535",1535,136888.123257754,12812.0888274577,299.787914787867
"1536",1536,136875.885308157,12823.7537832661,300.360908577138
"1537",1537,136863.636765198,12835.4282629793,300.934971822956
"1538",1538,136851.37762128,12847.1122722728,301.510106447621
"1539",1539,136839.107868802,12858.8058168212,302.086314376673
"1540",1540,136826.827500163,12870.5089022983,302.663597538907
"1541",1541,136814.536507757,12882.221534377,303.241957866369
"1542",1542,136802.234883976,12893.9437187296,303.821397294368
"1543",1543,136789.922621211,12905.6754610273,304.401917761476
"1544",1544,136777.59971185,12917.4167669404,304.983521209534
"1545",1545,136765.266148278,12929.1676421384,305.566209583661
"1546",1546,136752.921922878,12940.92809229,306.149984832252
"1547",1547,136740.56702803,12952.6981230628,306.734848906988
"1548",1548,136728.201456114,12964.4777401236,307.320803762838
"1549",1549,136715.825199504,12976.2669491382,307.907851358067
"1550",1550,136703.438250574,12988.0657557716,308.495993654239
"1551",1551,136691.040601696,12999.8741656877,309.085232616221
"1552",1552,136678.632245238,13011.6921845495,309.67557021219
"1553",1553,136666.213173567,13023.519818019,310.267008413637
"1554",1554,136653.783379047,13035.3570717572,310.859549195372
"1555",1555,136641.34285404,13047.2039514243,311.453194535529
"1556",1556,136628.891590905,13059.0604626792,312.047946415571
"1557",1557,136616.429582,13070.92661118,312.643806820295
"1558",1558,136603.956819679,13082.8024025836,313.240777737837
"1559",1559,136591.473296294,13094.6878425461,313.838861159676
"1560",1560,136578.979004197,13106.5829367224,314.438059080641
"1561",1561,136566.473935735,13118.4876907662,315.038373498916
"1562",1562,136553.958083254,13130.4021103304,315.639806416041
"1563",1563,136541.431439096,13142.3262010667,316.242359836923
"1564",1564,136528.893995604,13154.2599686257,316.846035769836
"1565",1565,136516.345745117,13166.2034186569,317.450836226428
"1566",1566,136503.78667997,13178.1565568087,318.056763221727
"1567",1567,136491.216792497,13190.1193887284,318.663818774145
"1568",1568,136478.636075033,13202.091920062,319.272004905483
"1569",1569,136466.044519905,13214.0741564545,319.881323640936
"1570",1570,136453.442119441,13226.0661035499,320.491777009098
"1571",1571,136440.828865967,13238.0677669906,321.103367041967
"1572",1572,136428.204751807,13250.0791524182,321.716095774951
"1573",1573,136415.56976928,13262.1002654729,322.329965246873
"1574",1574,136402.923910706,13274.1311117939,322.944977499973
"1575",1575,136390.267168401,13286.1716970189,323.561134579919
"1576",1576,136377.59953468,13298.2220267845,324.178438535807
"1577",1577,136364.921001854,13310.2821067262,324.796891420166
"1578",1578,136352.231562233,13322.351942478,325.416495288968
"1579",1579,136339.531208126,13334.4315396728,326.037252201627
"1580",1580,136326.819931837,13346.5209039423,326.65916422101
"1581",1581,136314.09772567,13358.6200409166,327.282233413437
"1582",1582,136301.364581926,13370.7289562249,327.906461848689
"1583",1583,136288.620492905,13382.8476554948,328.531851600012
"1584",1584,136275.865450903,13394.9761443526,329.158404744124
"1585",1585,136263.099448215,13407.1144284236,329.786123361216
"1586",1586,136250.322477134,13419.2625133312,330.415009534963
